stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
WG500,7962,"MOODIE / RAMP",,  45.340443, -75.841881,,,0,
WH002,1288,"WALDEN / AD. 141",,  45.328838, -75.920746,,,0,
WH003,1289,"WALDEN / SLADE",,  45.328430, -75.919685,,,0,
WH006,1292,"WALDEN / IRONSIDE",,  45.327522, -75.923790,,,0,
WH007,1293,"WALDEN / IRONSIDE",,  45.327469, -75.923706,,,0,
WH008,1294,"WALDEN / BRYANT",,  45.325718, -75.924286,,,0,
WH009,1295,"WALDEN / WITHERSPOON",,  45.325634, -75.923943,,,0,
WH010,0886,"CARLING / GRANDVIEW",,  45.354828, -75.850418,,,0,
WH015,7969,"CARLING / DAVIDSON'S SIDE",,  45.351234, -75.866196,,,0,
WH020,7976,"CARLING / GRANDVIEW",,  45.354530, -75.850243,,,0,
WH025,7975,"CARLING / DAVIDSON'S SIDE",,  45.351135, -75.866096,,,0,
WH030,7970,"CARLING / DAVIDSON'S SIDE",,  45.350365, -75.868317,,,0,
WH040,7974,"CARLING / DAVIDSON'S SIDE",,  45.350220, -75.868279,,,0,
WH050,7971,"CARLING / RIFLE",,  45.348206, -75.873276,,,0,
WH060,0890,"CARLING / RIFLE",,  45.347866, -75.873779,,,0,
WH070,0887,"D.R.D.C.",,  45.345215, -75.882782,,,0,
WH081,2093,"CARLING / SHIRLEY'S BAY",,  45.344803, -75.881187,,,0,
WH091,2094,"CARLING / SHIRLEY'S BAY",,  45.345406, -75.879333,,,0,
WH098,3280,"GOLDRIDGE / STIKINE",,  45.317696, -75.925117,,,0,
WH099,3281,"GOLDRIDGE / STIKINE",,  45.317497, -75.925262,,,0,
WH100,0888,"CARLING / BURKE",,  45.342457, -75.886902,,,0,
WH102,3612,"GOLDRIDGE / HEMLO",,  45.315407, -75.921059,,,0,
WH104,3570,"GOLDRIDGE / HEMLO",,  45.315365, -75.921547,,,0,
WH105,7972,"CARLING / AD. 3859",,  45.340820, -75.890511,,,0,
WH106,3571,"GOLDRIDGE / AFTON",,  45.314560, -75.923073,,,0,
WH107,3611,"GOLDRIDGE / GRENGOLD",,  45.314014, -75.923164,,,0,
WH108,3572,"GOLDRIDGE / INSMILL",,  45.312199, -75.923645,,,0,
WH109,3610,"GOLDRIDGE / INSMILL",,  45.312233, -75.923363,,,0,
WH110,7973,"CARLING / BURKE",,  45.342152, -75.887192,,,0,
WH111,3573,"GOLDRIDGE / NORGOLD",,  45.312977, -75.926903,,,0,
WH112,3608,"GOLDRIDGE / INSMILL",,  45.312904, -75.926674,,,0,
WH113,3607,"GOLDRIDGE / NORGOLD",,  45.314884, -75.926674,,,0,
WH114,3312,"GOLDRIDGE / BLACKDOME",,  45.318703, -75.921829,,,0,
WH115,0889,"CARLING / AD. 3859",,  45.340714, -75.890404,,,0,
WH116,3278,"STIKINE / MARICONA WAY",,  45.318577, -75.925262,,,0,
WH117,3313,"GOLDRIDGE / BLACKDOME",,  45.318855, -75.921928,,,0,
WH118,3609,"GOLDRIDGE / CAMBIOR",,  45.315746, -75.927582,,,0,
WH119,3279,"STIKINE / NORTOBA",,  45.318775, -75.925133,,,0,
WH120,7977,"HERZBERG / AD. 100",,  45.335365, -75.895081,,,0,
WH122,0645,"HERZBERG / CARLING",,  45.338470, -75.896782,,,0,
WH124,0646,"HERZBERG / BAYFIELD",,  45.337196, -75.896004,,,0,
WH125,1822,"HERZBERG / BAYFIELD",,  45.337135, -75.896210,,,0,
WH126,0647,"HERZBERG / MARCH",,  45.332493, -75.893318,,,0,
WH127,0648,"HERZBERG / MARCH",,  45.333317, -75.893890,,,0,
WH133,0339,"KANATA / TERRY FOX",,  45.311710, -75.932335,,,0,
WH135,0340,"KANATA / TERRY FOX",,  45.311611, -75.932144,,,0,
WH137,1011,"KANATA / HUNTSVILLE",,  45.314686, -75.931816,,,0,
WH139,1012,"KANATA / HUNTSVILLE",,  45.315388, -75.931770,,,0,
WH181,6396,"LEGGET / SCHNEIDER",,  45.341000, -75.904137,,,0,
WH182,2088,"KANATA / EARL GREY",,  45.311962, -75.910889,,,0,
WH183,1893,"KANATA / CAMPEAU",,  45.312748, -75.915489,,,0,
WH185,6395,"LEGGET / SCHNEIDER",,  45.341320, -75.903351,,,0,
WH187,6398,"LEGGET / HERZBERG",,  45.342529, -75.900238,,,0,
WH188,2868,"KANATA / CAMPEAU",,  45.313011, -75.915627,,,0,
WH189,2087,"KANATA / EARL GREY",,  45.312046, -75.911873,,,0,
WH191,6397,"LEGGET / HERZBERG",,  45.342350, -75.900345,,,0,
WH193,6399,"HERZBERG / CARLING",,  45.339798, -75.897820,,,0,
WH197,6500,"CARLING / HERZBERG",,  45.339180, -75.896927,,,0,
WH198,0431,"LORD BYNG / KANATA",,  45.311939, -75.905266,,,0,
WH199,0432,"LORD BYNG / KANATA",,  45.311977, -75.905495,,,0,
WH220,0857,"LEGGET / AD. 309",,  45.340191, -75.905556,,,0,
WH230,7989,"LEGGET / AD. 310",,  45.340065, -75.905571,,,0,
WH240,7990,"LEGGET / AD. 350",,  45.340771, -75.908669,,,0,
WH250,7988,"LEGGET / AD. 350",,  45.340656, -75.908806,,,0,
WH260,7991,"LEGGET / SOLANDT",,  45.343639, -75.913193,,,0,
WH270,7987,"LEGGET / SOLANDT",,  45.343540, -75.913368,,,0,
WH310,1894,"MARCH / SOLANDT",,  45.342106, -75.916321,,,0,
WH315,7410,"SCHNEIDER / CARLING",,  45.338951, -75.902740,,,0,
WH317,7409,"SCHNEIDER / CARLING",,  45.338966, -75.902534,,,0,
WH318,1749,"4055 CARLING",,  45.338123, -75.907967,,,0,
WH319,1779,"4048 CARLING",,  45.337967, -75.907646,,,0,
WH320,7985,"MARCH ROAD / CARLING",,  45.338146, -75.910774,,,0,
WH330,0867,"MARCH / STATION",,  45.338196, -75.911385,,,0,
WH340,7984,"MARCH / AD. 330",,  45.336227, -75.908371,,,0,
WH345,0858,"MARCH / TERON",,  45.334820, -75.906319,,,0,
WH349,0574,"MARCH / AD. 365",,  45.337242, -75.910103,,,0,
WH350,7986,"MARCH / AD. 331",,  45.335739, -75.908211,,,0,
WH355,1600,"MARCH / TERON",,  45.334484, -75.905838,,,0,
WH360,7980,"TERON / STEACIE",,  45.333500, -75.904938,,,0,
WH364,0341,"KANATA / STIKINE",,  45.320431, -75.927231,,,0,
WH366,1296,"KANATA / WALDEN",,  45.323746, -75.922737,,,0,
WH368,1298,"KANATA / STIKINE",,  45.320450, -75.927399,,,0,
WH370,0868,"TERON / STEACIE",,  45.333176, -75.904686,,,0,
WH371,1297,"KANATA / WALDEN",,  45.323586, -75.922699,,,0,
WH372,3579,"KANATA / WALDEN",,  45.323502, -75.924141,,,0,
WH374,3580,"KANATA / GOULBURN",,  45.323429, -75.923988,,,0,
WH380,7979,"TERON / BETHUNE",,  45.332012, -75.902916,,,0,
WH390,7981,"TERON / BETHUNE",,  45.332016, -75.903114,,,0,
WH400,0874,"TERON / PENFIELD",,  45.329895, -75.900063,,,0,
WH410,6891,"TERON / BEAVERBROOK",,  45.329994, -75.900459,,,0,
WH420,0871,"TERON / AD. 989",,  45.327908, -75.897308,,,0,
WH430,1867,"TERON / AD. 1000",,  45.327938, -75.897675,,,0,
WH440,7978,"TERON / PENFIELD",,  45.325089, -75.893570,,,0,
WH443,0526,"PARKWAY / EARL OF MARCH H.S.",,  45.324104, -75.894753,,,0,
WH444,0521,"PARKWAY / EARL OF MARCH H.S.",,  45.324196, -75.894943,,,0,
WH450,6445,"TERON / PENFIELD",,  45.325108, -75.893867,,,0,
WH460,6446,"TERON / SALTER",,  45.323223, -75.891052,,,0,
WH470,7982,"TERON / SALTER",,  45.323341, -75.891487,,,0,
WH480,0872,"PENFIELD / TERON",,  45.325565, -75.893181,,,0,
WH490,5328,"PENFIELD / BANTING",,  45.327812, -75.891441,,,0,
WH500,0873,"PENFIELD / SELWYN",,  45.330738, -75.893127,,,0,
WH506,5327,"PENFIELD / RUTHERFORD",,  45.331108, -75.898689,,,0,
WH510,5339,"PENFIELD / RUTHERFRD",,  45.331669, -75.895325,,,0,
WH520,1825,"PENFIELD / TERON",,  45.329689, -75.899063,,,0,
WH530,0822,"BEAVERBROOK / LEACOCK",,  45.328602, -75.900612,,,0,
WH531,3358,"BEAVERBROOK / GOW PARK PATH",,  45.327457, -75.903763,,,0,
WH535,0879,"BEAVERBROOK / AD. 2",,  45.327881, -75.902550,,,0,
WH540,5338,"BEAVERBROOK / VARLEY",,  45.327545, -75.903931,,,0,
WH546,1818,"BEAVERBROOK / WESLOCK",,  45.326550, -75.911095,,,0,
WH547,6876,"BEAVERBROOK / VARLEY",,  45.327312, -75.909378,,,0,
WH548,1817,"BEAVERBROOK / WESLOCK",,  45.326595, -75.911301,,,0,
WH551,0399,"BEAVERBROOK / VARLEY",,  45.327202, -75.908592,,,0,
WH565,5333,"VARLEY / CARR",,  45.329865, -75.910172,,,0,
WH575,5335,"VARLEY / CARR",,  45.331223, -75.911415,,,0,
WH585,5340,"VARLEY / CASSON",,  45.333401, -75.908447,,,0,
WH595,5345,"VARLEY DR.  / VARLEY LANE",,  45.331982, -75.905540,,,0,
WH605,5343,"VARLEY / MILNE",,  45.329990, -75.904747,,,0,
WH615,6877,"LEACOCK / BEVERBROOK",,  45.327183, -75.904823,,,0,
WH616,0383,"BEAVERBROOK / LEACOCK",,  45.328678, -75.900139,,,0,
WH625,5348,"LEACOCK / AD. 25",,  45.324928, -75.904099,,,0,
WH635,5346,"LEACOCK / AD. 51",,  45.323456, -75.901443,,,0,
WH645,5341,"LEACOCK / SANDWELL",,  45.324780, -75.897812,,,0,
WH655,5351,"LEACOCK / AD. 84",,  45.326454, -75.897781,,,0,
WH665,5352,"LEACOCK / KINGSFORD",,  45.328102, -75.900070,,,0,
WH702,1814,"CAMPEAU / TERON",,  45.322502, -75.891319,,,0,
WH707,1813,"CAMPEAU / TERON",,  45.322346, -75.891792,,,0,
WH710,2422,"CAMPEAU / JOHN MLACAK ARENA",,  45.320831, -75.894714,,,0,
WH715,2421,"CAMPEAU / JOHN MLACAK ARENA",,  45.320992, -75.894218,,,0,
WH720,6386,"CAMPEAU / GRAY",,  45.318836, -75.897133,,,0,
WH725,6387,"CAMPEAU / GRAY",,  45.318863, -75.896774,,,0,
WH730,6388,"CAMPEAU / DRYSDALE",,  45.317871, -75.898582,,,0,
WH732,6583,"CAMPEAU / KNUDSON",,  45.317169, -75.900139,,,0,
WH735,6389,"CAMPEAU / GRAY",,  45.317638, -75.898590,,,0,
WH740,7262,"KEYROCK / REMNOR",,  45.320377, -75.927612,,,0,
WH742,7261,"KEYROCK / FLETCHER",,  45.320354, -75.927834,,,0,
WH744,7260,"KEYROCK / BRUNSKILL",,  45.320274, -75.930168,,,0,
WH746,7259,"KEYROCK / TORBEC",,  45.319588, -75.931030,,,0,
WH748,7258,"KEYROCK / BRUNSKILL",,  45.320690, -75.933708,,,0,
WH750,7079,"KEYROCK / LAUGHLIN",,  45.320717, -75.934006,,,0,
WH752,7078,"KEYROCK / TISCHART",,  45.322990, -75.933022,,,0,
WH754,7077,"KEYROCK / DOYON",,  45.322803, -75.933434,,,0,
WH756,7076,"KEYROCK / NETTLESHIP",,  45.325172, -75.930908,,,0,
WH758,7075,"KEYROCK / NETTLESHIP",,  45.325283, -75.931038,,,0,
WH769,1111,"GOULBOURN FORCED / BADGELEY",,  45.323521, -75.928055,,,0,
WH770,1112,"GOULBOURN FORCED / BADGELEY",,  45.324093, -75.928688,,,0,
WH805,1815,"KNUDSON / CAMPEAU",,  45.317589, -75.901192,,,0,
WH825,5354,"KNUDSON / SHERK",,  45.319599, -75.905037,,,0,
WH835,5356,"KNUDSON / NELFORD",,  45.322029, -75.907135,,,0,
WH850,1875,"WESLOCK / KNUDSON",,  45.325542, -75.911346,,,0,
WH851,1286,"WESLOCK / WALDEN",,  45.329727, -75.915207,,,0,
WH852,1285,"WESLOCK / ZOKOL",,  45.327263, -75.913300,,,0,
WH853,1284,"WESLOCK / ZOKOL",,  45.328281, -75.913895,,,0,
WH854,1287,"WESLOCK / WALDEN",,  45.329613, -75.915314,,,0,
WH855,5332,"WESLOCK / KNUDSON",,  45.325451, -75.911186,,,0,
WH860,5786,"KNUDSON / WESLOCK",,  45.325237, -75.911789,,,0,
WH862,1846,"KNUDSON / HALLDORSON",,  45.324627, -75.910339,,,0,
WH864,5360,"KNUDSON / GOULDING",,  45.323864, -75.914162,,,0,
WH866,5361,"KNUDSON / GOULDING",,  45.324356, -75.913490,,,0,
WH868,5358,"KNUDSON / SHAUGHNESSY",,  45.322666, -75.915321,,,0,
WH870,5359,"KNUDSON / SHAUGHNESSY",,  45.322548, -75.915260,,,0,
WH871,5357,"KNUDSON / LANGFORD",,  45.322266, -75.917992,,,0,
WH872,5362,"KNUDSON / LANGFORD",,  45.322021, -75.918159,,,0,
WH873,5363,"KANATA / SHERRING",,  45.320694, -75.918648,,,0,
WH874,1847,"KANATA / KNUDSON",,  45.320477, -75.918762,,,0,
WH875,5364,"KANATA / SHERRING",,  45.318520, -75.919151,,,0,
WH876,5375,"KANATA / GOLDRIDGE",,  45.318600, -75.919327,,,0,
WH884,5365,"KANATA  / EVANSHAN",,  45.315651, -75.919510,,,0,
WH885,5368,"KANATA / HIGHMOUNT",,  45.314194, -75.918289,,,0,
WH886,5380,"KANATA / GOLDRIDGE",,  45.315769, -75.919846,,,0,
WH887,5369,"KANATA / ROBSON",,  45.314491, -75.918419,,,0,
WH888,5367,"KANATA / CAMPEAU",,  45.313385, -75.916466,,,0,
WH889,5828,"CAMPEAU / STONECROFT",,  45.315365, -75.906303,,,0,
WH890,5809,"CAMPEAU / STONECROFT",,  45.315380, -75.907066,,,0,
WH891,5370,"6501 CAMPEAU",,  45.315117, -75.910667,,,0,
WH892,5366,"6501 CAMPEAU",,  45.314964, -75.910530,,,0,
WH893,1138,"CAMPEAU / CANACHER",,  45.316170, -75.903130,,,0,
WH894,6584,"CAMPEAU / MARITIME",,  45.316788, -75.900864,,,0,
WH895,1137,"CAMPEAU / CANACHER",,  45.316082, -75.903885,,,0,
WH897,1269,"7000 CAMPEAU",,  45.313908, -75.915207,,,0,
WH898,1270,"7000 CAMPEAU",,  45.313709, -75.915146,,,0,
WH920,3058,"TERRY FOX 3B",,  45.309475, -75.906883,,,0,place_4126
WH930,3058,"TERRY FOX 3C",,  45.309093, -75.907845,,,0,place_4126
WH940,3058,"TERRY FOX 4A",,  45.309742, -75.907944,,,0,place_4126
WH950,3058,"TERRY FOX 4B",,  45.310223, -75.907021,,,0,place_4126
WH970,3018,"TERON 1A",,  45.322575, -75.889374,,,0,
WH980,3018,"TERON 2A",,  45.322468, -75.889275,,,0,
WI005,,"EAGLESON / EAGLESON PARK & RIDE",,  45.319054, -75.885208,,,0,
WI010,1702,"EAGLESON / KATIMAVIK",,  45.313862, -75.882393,,,0,
WI015,0836,"EAGLESON / TIMM",,  45.314205, -75.882301,,,0,
WI020,0826,"EAGLESON / KAKULU",,  45.309883, -75.880142,,,0,
WI025,6735,"EAGLESON / KAKULU",,  45.310150, -75.880035,,,0,
WI030,1603,"EAGLESON / SHATNER",,  45.307369, -75.878487,,,0,
WI040,3300,"EAGLESON / SHATNER",,  45.307526, -75.878838,,,0,
WI060,1733,"KAKULU / EAGLESON",,  45.310005, -75.881454,,,0,
WI076,1725,"KAKULU / BERNIER",,  45.306534, -75.892059,,,0,
WI077,1724,"KAKULU / BERNIER",,  45.306538, -75.892365,,,0,
WI078,5379,"KAKULU / CASTLEFRANK",,  45.304852, -75.895111,,,0,
WI080,0842,"KATIMAVIK / EAGLESON",,  45.314381, -75.883331,,,0,
WI090,6175,"KATIMAVIK / EAGLESON",,  45.314236, -75.883331,,,0,
WI100,0845,"KATIMAVIK / HEARST WAY",,  45.315098, -75.886169,,,0,
WI110,6174,"KATIMAVIK / CHIMO",,  45.314919, -75.886261,,,0,
WI120,0846,"KATIMAVIK / PEARY",,  45.315697, -75.888809,,,0,
WI130,6173,"KATIMAVIK / PEARY",,  45.315571, -75.888664,,,0,
WI140,6176,"KATIMAVIK / BEAUFORT",,  45.314507, -75.891479,,,0,
WI150,0862,"KATIMAVIK / BEAUFORT",,  45.314423, -75.891380,,,0,
WI160,1826,"KATIMAVIK / WHITNEY",,  45.312313, -75.894051,,,0,
WI170,0855,"KATIMAVIK / WHITNEY",,  45.312393, -75.893761,,,0,
WI180,1870,"KATIMAVIK / CHIMO",,  45.310635, -75.896133,,,0,
WI184,0420,"KATIMAVIK / CASTLEFRANK",,  45.308559, -75.898987,,,0,
WI185,6178,"KATIMAVIK / CASTLEFRANK",,  45.308483, -75.899361,,,0,
WI186,0806,"KATIMAVIK / MCGIBBON",,  45.306805, -75.902031,,,0,
WI187,6170,"KATIMAVIK / DAVIS",,  45.304581, -75.905373,,,0,
WI188,6193,"KATIMAVIK / AD. 200",,  45.303764, -75.906052,,,0,
WI189,3503,"KATIMAVIK / TERRY FOX",,  45.302673, -75.907005,,,0,
WI190,6172,"KATIMAVIK / CHIMO",,  45.310589, -75.895958,,,0,
WI195,0835,"KATIMAVIK / CASTLEFRANK",,  45.309124, -75.898117,,,0,
WI196,6169,"KATIMAVIK / SEWELL",,  45.306812, -75.901749,,,0,
WI197,6168,"KATIMAVIK / CURRAN",,  45.304581, -75.905182,,,0,
WI198,6167,"KATIMAVIK / PATHWAY",,  45.303703, -75.905991,,,0,
WI199,0805,"KATIMAVIK / TERRY FOX",,  45.302734, -75.906693,,,0,
WI210,2381,"KANATA CENTRE",,  45.311691, -75.895424,,,0,place_4119
WI225,2861,"KANATA CENTRE",,  45.311619, -75.895142,,,0,place_4119
WI230,3361,"CASTLEFRANK / AIRD",,  45.309891, -75.900085,,,0,
WI235,3362,"CASTLEFRANK / AIRD",,  45.310074, -75.900864,,,0,
WI240,3067,"KATIMAVIK / CASTLEFRANK",,  45.309071, -75.898529,,,0,
WI285,3504,"HAZELDEAN / EDGEWATER",,  45.294704, -75.893898,,,0,
WI350,5377,"ROBERTSON / MILL HILL",,  45.317673, -75.844185,,,0,
WI360,0913,"ROBERTSON / MILL HILL",,  45.317684, -75.843475,,,0,
WI370,5376,"2405 ROBERTSON",,  45.315514, -75.849228,,,0,
WI380,5385,"2405 ROBERTSON",,  45.315350, -75.849052,,,0,
WI395,5381,"ROBERTSON / HAANEL",,  45.311287, -75.859436,,,0,
WI405,5382,"ROBERTSON / HAANEL",,  45.311035, -75.859444,,,0,
WI415,5383,"2775 ROBERTSON",,  45.308773, -75.865410,,,0,
WI425,5387,"2775 ROBERTSON",,  45.308647, -75.865204,,,0,
WI430,2013,"2839 ROBERTSON",,  45.306812, -75.870178,,,0,
WI435,2014,"2839 ROBERTSON",,  45.306686, -75.870071,,,0,
WI450,5390,"ROBERTSON / GREENBELT",,  45.305195, -75.874130,,,0,
WI460,5395,"ROBERTSON / GREENBELT",,  45.305069, -75.873932,,,0,
WI475,5603,"HAZELDEAN / EAGLESON",,  45.303596, -75.878036,,,0,
WI482,6298,"HAZELDEAN / CARBROOK",,  45.302956, -75.879166,,,0,
WI485,0828,"HAZELDEAN / IRWIN GATE",,  45.302433, -75.880768,,,0,
WI490,6166,"HAZELDEAN / CARBROOKE",,  45.302174, -75.880798,,,0,
WI495,6253,"HAZELDEAN / AD. 455",,  45.300877, -75.884232,,,0,
WI500,6161,"HAZELDEAN / AD. 436",,  45.300777, -75.883926,,,0,
WI505,5644,"HAZELDEAN / CASTLEFRANK",,  45.299129, -75.887054,,,0,
WI507,6384,"HAZELDEAN / CASTLEFRANK",,  45.297558, -75.889404,,,0,
WI510,0827,"HAZELDEAN / CASTLEFRANK",,  45.299019, -75.886810,,,0,
WI531,8086,"CASTLEFRANK/HAZELDEAN",,  45.297523, -75.889862,,,0,
WI540,6179,"CASTLEFRANK / MACNEIL",,  45.298599, -75.890884,,,0,
WI550,0830,"CASTLEFRANK / MACNEIL",,  45.298595, -75.891190,,,0,
WI555,6191,"CASTLEFRANK / MCCURDY",,  45.300423, -75.893440,,,0,
WI560,6180,"CASTLEFRANK / MCCURDY",,  45.300568, -75.893295,,,0,
WI565,0833,"CASTLEFRANK / HUNGERFORD",,  45.303646, -75.895508,,,0,
WI580,4833,"CASTLEFRANK / KAKULU",,  45.305359, -75.895836,,,0,
WI585,5399,"CASTLEFRANK / HUNGERFORD",,  45.303043, -75.895531,,,0,
WI590,5398,"CASTLEFRANK / KAKULU",,  45.304623, -75.895882,,,0,
WI600,6184,"CASTLEFRANK / MCCURDY",,  45.307560, -75.897255,,,0,
WI601,0426,"CASTLEFRANK / KATIMAVIK",,  45.308739, -75.898491,,,0,
WI602,3602,"MCCURDY / CASTLEFRANK",,  45.307148, -75.897614,,,0,
WI603,0852,"CASTLEFRANK / KATIMAVIK",,  45.308205, -75.898201,,,0,
WI604,3603,"MCCURDY / CASTLEFRANK",,  45.307121, -75.897285,,,0,
WI605,6185,"CASTLEFRANK / MCCURDY",,  45.306904, -75.896828,,,0,
WI655,5895,"MCCURDY / SEWELL",,  45.305771, -75.898659,,,0,
WI670,0831,"MCCURDY / SEWELL",,  45.305222, -75.898605,,,0,
WI680,6186,"MCCURDY / THIESSEN",,  45.304665, -75.898994,,,0,
WI700,5608,"MCCURDY / MCLAUGHLIN",,  45.304047, -75.901329,,,0,
WI710,5606,"MCCURDY / THIESEN",,  45.304012, -75.901474,,,0,
WI720,6187,"MCCURDY / DOREY",,  45.303242, -75.903946,,,0,
WI730,6183,"MCCURDY / DOREY",,  45.303116, -75.903870,,,0,
WI740,6188,"MCCURDY / FESSENDEN",,  45.301094, -75.903214,,,0,
WI750,5605,"MCCURDY / MCINTOSH",,  45.300987, -75.902817,,,0,
WI760,6190,"MCCURDY / MAPLE GROVE",,  45.300507, -75.902107,,,0,
WI770,6182,"MCCURDY / MAPLE GROVE",,  45.300358, -75.901680,,,0,
WI780,6189,"MCCURDY / YOUNG",,  45.299084, -75.896729,,,0,
WI790,6181,"MCCURDY / YOUNG",,  45.299103, -75.897034,,,0,
WI795,3604,"MCCURDY / CASTLEFRANK",,  45.300678, -75.893936,,,0,
WI801,6379,"TERRY FOX / KATIMAVIK",,  45.301311, -75.906387,,,0,
WI803,6380,"TERRY FOX / MAPLE GROVE",,  45.298893, -75.903374,,,0,
WI806,6381,"TERRY FOX / EDGEWATER",,  45.296745, -75.900673,,,0,
WI807,6382,"TERRY FOX / EDGEWATER",,  45.296474, -75.900581,,,0,
WI809,6383,"TERRY FOX / MAPLE GROVE",,  45.298721, -75.903503,,,0,
WI811,6385,"TERRY FOX / PALLADIUM",,  45.301311, -75.906769,,,0,
WI815,1722,"PICKFORD / SHEARER",,  45.308147, -75.888741,,,0,
WI820,1723,"PICKFORD / KAKULU",,  45.308170, -75.888474,,,0,
WI827,5397,"PICKFORD / STURSBURG",,  45.305851, -75.888649,,,0,
WI832,5396,"PICKFORD / STURSBURG",,  45.305832, -75.888397,,,0,
WI835,5394,"PICKFORD / LOMBARDO",,  45.303787, -75.884949,,,0,
WI837,5393,"PICKFORD / VICKERS",,  45.303741, -75.884583,,,0,
WI845,1720,"PICKFORD / BACHMAN",,  45.304546, -75.880463,,,0,
WI848,1721,"PICKFORD / BELLEVIEW",,  45.304737, -75.880463,,,0,
WI850,5400,"PICKFORD / CLARKSON",,  45.305782, -75.879417,,,0,
WI855,5391,"PICKFORD / CLARKSON",,  45.305828, -75.879189,,,0,
WI865,5402,"PICKFORD / SHATNER",,  45.306667, -75.879974,,,0,
WI870,5403,"PICKFORD / SHATNER",,  45.306877, -75.880310,,,0,
WI880,5405,"PICKFORD / MILLMAN",,  45.309380, -75.882057,,,0,
WI885,1718,"IRWIN GATE / PICKFORD",,  45.303715, -75.881622,,,0,
WI890,1719,"IRWIN / PICKFORD",,  45.303455, -75.881470,,,0,
WI894,5404,"IRWIN / HAZELDEAN",,  45.302845, -75.880127,,,0,
WI900,3055,"EAGLESON 2A",,  45.318665, -75.883667,,,0,place_4180
WI920,3055,"EAGLESON 2B",,  45.319923, -75.883324,,,0,place_4180
WI930,3055,"EAGLESON 3A",,  45.317814, -75.884476,,,0,place_4180
WI940,3055,"EAGLESON 4A",,  45.317867, -75.884300,,,0,place_4180
WJ010,0808,"EAGLESON / HAZELDEAN",,  45.303589, -75.876602,,,0,
WJ030,6243,"EAGLESON / ABBEYHILL",,  45.300133, -75.874748,,,0,
WJ040,8815,"EAGLESON / PALOMINO",,  45.296036, -75.872498,,,0,
WJ050,0803,"EAGLESON / PALOMINO",,  45.296803, -75.872643,,,0,
WJ100,2308,"HAZELDEAN / TERRY FOX",,  45.293873, -75.894913,,,0,
WJ110,5410,"HAZELDEAN / YOUNG",,  45.295238, -75.892784,,,0,
WJ120,5409,"HAZELDEAN / CASTLEFRANK",,  45.297245, -75.889595,,,0,
WJ170,1937,"ROTHESAY / EAGLESON",,  45.293365, -75.871597,,,0,
WJ190,5406,"ROTHESAY / SHOULDICE",,  45.290764, -75.872963,,,0,
WJ200,5407,"ROTHESAY / SHOULDICE",,  45.290611, -75.872818,,,0,
WJ210,1066,"ROTHESAY / OLD COLONY",,  45.289555, -75.873718,,,0,
WJ230,5632,"ROTHESAY / BALLANTRAE",,  45.288803, -75.874763,,,0,
WJ290,0816,"GLAMORGAN / ROTHESAY",,  45.286865, -75.877075,,,0,
WJ295,6585,"GLAMORGAN / ROTHESAY",,  45.286819, -75.876862,,,0,
WJ300,5424,"GLAMORGAN / UXBRIDGE",,  45.284935, -75.879990,,,0,
WJ310,1966,"GLAMORGAN / UXBRIDGE",,  45.284588, -75.880196,,,0,
WJ320,5425,"GLAMORGAN / CASTLEFRANK",,  45.285416, -75.882233,,,0,
WJ330,5421,"CASTLEFRANK / GLAMORGAN",,  45.285751, -75.882286,,,0,
WJ340,1967,"SHELDRAKE / CASTLEFRANK",,  45.286182, -75.882118,,,0,
WJ350,0815,"SHELDRAKE / CASTLEFRANK",,  45.286560, -75.882294,,,0,
WJ360,5418,"SHELDRAKE / LAURIE",,  45.287231, -75.883369,,,0,
WJ372,5414,"SHELDRAKE / MORTON",,  45.288860, -75.883316,,,0,
WJ375,1916,"SHELDRAKE / BINSCARTH",,  45.290966, -75.881737,,,0,
WJ390,0814,"SHELDRAKE / MORTON",,  45.289165, -75.883385,,,0,
WJ490,1997,"CASTLEFRANK / WINCHESTER",,  45.295063, -75.887390,,,0,
WJ495,5427,"CASTLEFRANK / AD. 50",,  45.295677, -75.887878,,,0,
WJ506,7411,"CASTLEFRANK / MCKITRICK",,  45.294437, -75.884506,,,0,
WJ510,5428,"CASTLEFRANK / ABBEYHILL",,  45.293388, -75.882362,,,0,
WJ511,1803,"CASTLEFRANK / ABBEYHILL",,  45.293423, -75.882042,,,0,
WJ515,5429,"CASTLEFRANK / AD. 114",,  45.292606, -75.880737,,,0,
WJ520,5430,"CASTLEFRANK / SHELDRAKE",,  45.291008, -75.879860,,,0,
WJ521,0405,"SHELDRAKE / BINSCARTH",,  45.290848, -75.881699,,,0,
WJ535,1935,"CASTLEFRANK / STOKES",,  45.292450, -75.880241,,,0,
WJ630,6941,"ABBEYHILL / A.Y. JACKSON H.S.",,  45.295311, -75.881226,,,0,
WJ650,1932,"ABBEYHILL / BANNING",,  45.297127, -75.879768,,,0,
WJ659,0572,"ABBEYHILL / A.Y. JACKSON H.S.",,  45.295147, -75.881104,,,0,place_3108
WJ660,5432,"ABBEYHILL / OLD COLONY",,  45.296860, -75.879860,,,0,
WJ670,0884,"ABBEYHILL / HAZELDEAN MALL",,  45.299797, -75.877190,,,0,
WJ765,6958,"CARBROOKE / ABBEYHILL",,  45.299896, -75.877708,,,0,
WJ770,5445,"CARBROOKE / DESMOND",,  45.301464, -75.879135,,,0,
